date,מדד בסיס,מדד פתיחה,locking,מדד גבוה,מדד נמוך,שווי שוק כולל (אלפי ש''ח)
06/04/2014,1417.77,1408.92,1421.25,1421.25,1406.85,527658154
07/04/2014,1421.25,1420.05,1422.39,1422.39,1413.02,529511407
08/04/2014,1422.39,1418.62,1406.77,1420.09,1405.56,516758135
09/04/2014,1406.77,1410.05,1414.17,1416.67,1409,522294803
10/04/2014,1414.17,1421.71,1412.52,1423.09,1411.1,522877822
13/04/2014,1412.52,1386.24,1395.54,1398.24,1385.11,511632755
16/04/2014,1395.54,1404.65,1400.15,1405.48,1398.39,513093058
17/04/2014,1400.15,1400.85,1389.02,1401.14,1386.17,509852278
22/04/2014,1389.02,1392.7,1405.23,1405.45,1388.98,521849446
23/04/2014,1405.23,1402.4,1392.49,1406.63,1392.3,515950390
24/04/2014,1392.49,1390.15,1389.92,1399.07,1387.62,512194130
27/04/2014,1389.92,1381.66,1383.41,1387.2,1380.23,505974583
28/04/2014,1383.41,1386.05,1386.26,1389.15,1382.45,508623228
29/04/2014,1386.26,1387.12,1383.92,1388.91,1383.19,506558285
30/04/2014,1383.92,1381.98,1378.93,1385.43,1375.5,506703919
01/05/2014,1378.93,1375.51,1379.88,1381.33,1375.51,507424250
04/05/2014,1379.88,1379.52,1374.48,1380.41,1371.95,504129939
07/05/2014,1374.48,1370.75,1367.9,1375.25,1367.44,498152711
08/05/2014,1367.9,1373.53,1372.18,1374.81,1368.12,504152857
11/05/2014,1372.18,1371.66,1371.79,1373.36,1370.23,500490438
12/05/2014,1371.79,1375.41,1375.13,1377.06,1372.42,502600394
13/05/2014,1375.13,1377.68,1385.12,1385.81,1375.57,507603328
14/05/2014,1385.12,1385.93,1383.52,1387.73,1382.09,507166467
15/05/2014,1383.52,1384.75,1378.27,1389.12,1378.27,504353675
18/05/2014,1378.27,1383.37,1383.97,1385.51,1381.34,506149219
19/05/2014,1383.97,1383.82,1386.29,1387.55,1379.5,505442714
20/05/2014,1386.29,1388.06,1386.75,1391.42,1385.52,505967764
21/05/2014,1386.75,1386.53,1387.91,1388.39,1385.14,507946367
22/05/2014,1387.91,1384.7,1389.31,1393.83,1384.7,510659446
25/05/2014,1389.31,1396.59,1401.83,1402.05,1395.61,516683443
26/05/2014,1401.83,1400.91,1405.37,1408.91,1400.48,516414020
27/05/2014,1405.37,1407.26,1404.57,1408.53,1403.71,516116329
28/05/2014,1404.57,1407.46,1397.28,1408.74,1396.72,513518942
29/05/2014,1397.28,1395.85,1393.42,1397.52,1392.84,509638040
01/06/2014,1393.42,1394.01,1397.35,1397.58,1393.63,512303189
02/06/2014,1397.35,1399.08,1397.73,1400.7,1396.13,512406694
05/06/2014,1397.73,1397.62,1400.42,1405.77,1397.62,511533281
08/06/2014,1400.42,1409.08,1414.38,1414.82,1408.59,518685046
09/06/2014,1414.38,1413.66,1411.55,1413.97,1410.05,517027558
10/06/2014,1411.55,1409.79,1406.32,1409.97,1403.56,516465242
11/06/2014,1406.32,1407.02,1400.62,1408.49,1398.49,516448358
12/06/2014,1400.62,1402.34,1397.39,1403.39,1395.68,515405472
15/06/2014,1397.39,1392.02,1392.57,1394.33,1389.82,513641954
16/06/2014,1392.57,1391.63,1397.14,1397.76,1386.56,514148016
17/06/2014,1397.14,1396.65,1398.15,1398.91,1392.93,514041642
18/06/2014,1398.15,1397.5,1398.54,1401.71,1395.63,515972297
19/06/2014,1398.54,1405.83,1404.6,1407.64,1403.97,520025828
22/06/2014,1404.6,1405.68,1406.15,1406.67,1403.6,519947283
23/06/2014,1406.15,1406.35,1404.7,1407.39,1401.53,519183855
24/06/2014,1404.7,1404.26,1403.89,1405.53,1401.86,516688962
25/06/2014,1403.89,1399.83,1388.64,1400.45,1386.39,512654596
26/06/2014,1388.64,1388.97,1384.36,1392.05,1382.75,511773391
29/06/2014,1384.36,1386.73,1386.12,1388.35,1384.23,513605621
30/06/2014,1386.12,1385.34,1388.27,1388.84,1383.27,513932883
01/07/2014,1388.27,1388.43,1384.22,1388.91,1381.12,513563723
02/07/2014,1384.22,1387.62,1382.6,1388.31,1381.75,516617034
03/07/2014,1382.6,1380.77,1391.87,1391.87,1380.77,518508472
06/07/2014,1391.87,1390.91,1391.9,1394.94,1389.44,520021924
07/07/2014,1391.9,1389.21,1379.37,1390.23,1376.14,516777380
08/07/2014,1379.37,1374.77,1366.02,1375.31,1366.02,509975574
09/07/2014,1366.02,1363.9,1376.3,1379.73,1363.43,512892379
10/07/2014,1376.3,1379.09,1371.61,1380.22,1365.49,510717479
13/07/2014,1371.61,1379.98,1389.98,1389.98,1379.33,518258279
14/07/2014,1389.98,1391.74,1395.52,1401.32,1390.16,519829093
15/07/2014,1395.52,1404.6,1396.59,1405.47,1395.47,522502151
16/07/2014,1396.59,1396.46,1400.26,1405.33,1395.25,522927482
17/07/2014,1400.26,1401.27,1401.26,1404.31,1397.6,520036154
20/07/2014,1401.26,1398.43,1387.61,1398.58,1381.39,519643770
21/07/2014,1387.61,1391.37,1392.81,1394.99,1386.94,519469187
22/07/2014,1392.81,1397.07,1398.02,1400.07,1391.1,522442921
23/07/2014,1398.02,1397.65,1396.47,1400.17,1394.25,522213790
24/07/2014,1396.47,1402.37,1398.24,1402.43,1396.08,523000786
27/07/2014,1398.24,1396.33,1395.45,1396.33,1391.48,521687666
28/07/2014,1395.45,1400.38,1395.89,1401.52,1395.48,520981267
29/07/2014,1395.89,1394.55,1398.2,1399.65,1393,522523632
30/07/2014,1398.2,1398.57,1398.79,1400.79,1397.2,523588583
31/07/2014,1398.79,1398.93,1392.45,1398.93,1390.32,518651454
03/08/2014,1392.45,1388.1,1392.98,1395.04,1387,519832101
04/08/2014,1392.98,1396.03,1395.91,1399.63,1393.61,518042514
06/08/2014,1395.91,1393.98,1388.88,1397.04,1387.07,512047517
07/08/2014,1388.88,1390.37,1386.16,1390.37,1382.86,513324337
10/08/2014,1386.16,1385.81,1383.26,1386.56,1380.43,508626176
11/08/2014,1383.26,1384.24,1387.96,1389.78,1384.17,509897513
12/08/2014,1387.96,1389.77,1384.96,1390,1384.22,510579744
13/08/2014,1384.96,1385.84,1386.02,1387.94,1384.98,509205364
14/08/2014,1386.02,1385.68,1389.35,1390.8,1384.19,511200180
17/08/2014,1389.35,1389.58,1387.45,1392.47,1386.76,512829556
18/08/2014,1387.45,1387.15,1379.87,1390.15,1373.05,513000799
19/08/2014,1379.87,1384.8,1378.88,1386.49,1377.59,515221319
20/08/2014,1378.88,1375.59,1374.34,1377.54,1371.46,514360994
21/08/2014,1374.34,1375.34,1379.01,1380.85,1374.9,518278315
24/08/2014,1379.01,1375.51,1372.12,1377.69,1370.67,513778102
25/08/2014,1372.12,1373.69,1383.73,1384.9,1373.31,518673673
26/08/2014,1383.73,1381.94,1388.93,1388.93,1380.62,517276437
27/08/2014,1388.93,1390.71,1408.54,1408.54,1390.35,523715808
28/08/2014,1408.54,1412.07,1404.41,1412.07,1396.92,521109069
31/08/2014,1404.41,1403.56,1400.33,1404.63,1398.74,520955458
01/09/2014,1400.33,1402.58,1410.21,1413.39,1402.39,523874522
02/09/2014,1410.21,1412.76,1417.62,1419.34,1412.76,526644289
03/09/2014,1417.62,1417.04,1420.95,1428.61,1416.87,526322468
04/09/2014,1420.95,1422.89,1424.32,1427.15,1419.69,527557031
07/09/2014,1424.32,1427.79,1429.65,1431.42,1425.64,528760313
08/09/2014,1429.65,1428.42,1426.42,1429.71,1424.51,526694590
09/09/2014,1426.42,1427.62,1423.84,1431.31,1422.84,526218140
10/09/2014,1423.84,1418.7,1422.85,1425.61,1418.7,523859168
11/09/2014,1422.85,1428.81,1424.08,1429.18,1420.11,526041944
14/09/2014,1424.08,1423.78,1422.39,1423.95,1418.69,525868466
15/09/2014,1422.39,1420.9,1423.37,1425.15,1418.61,524921232
16/09/2014,1423.37,1423.05,1431.64,1431.64,1420.54,528527721
17/09/2014,1431.64,1435.64,1439.03,1442.25,1435.06,530969544
18/09/2014,1439.03,1442.37,1446.96,1448.49,1440.24,534494087
21/09/2014,1446.96,1448.73,1456.15,1457.93,1446.46,536956429
22/09/2014,1456.15,1454.19,1452.19,1458.53,1448.75,536406036
23/09/2014,1452.19,1442.08,1456.28,1456.28,1441.95,535573600
28/09/2014,1456.28,1460.52,1459.49,1464.07,1458.63,541859965
29/09/2014,1459.49,1456.79,1457.8,1458.62,1452.17,543502517
30/09/2014,1457.8,1460.86,1458.99,1465.46,1457.61,543325186
01/10/2014,1458.99,1458.94,1451.27,1461.39,1449.09,538894144
02/10/2014,1451.27,1445.83,1451.33,1452.72,1443.86,542471953
05/10/2014,1451.33,1461.01,1466.64,1466.64,1461.01,549023109
06/10/2014,1466.64,1468.76,1462.32,1469.8,1462.32,545864689
07/10/2014,1462.32,1460.72,1462.97,1465.89,1458.99,545613375
12/10/2014,1462.97,1440.26,1433.8,1442.45,1433.8,533674895
13/10/2014,1433.8,1433.12,1444.01,1446.75,1432.9,537189726
14/10/2014,1444.01,1432.18,1433.24,1440.28,1431.29,527456406
19/10/2014,1433.24,1439.75,1433.48,1440.4,1425.22,529896562
20/10/2014,1433.48,1434.82,1435.19,1436.54,1428.3,534371817
21/10/2014,1435.19,1433.37,1443.19,1443.3,1432.66,536734871
22/10/2014,1443.19,1449.68,1443.53,1451.51,1442.46,542536155
23/10/2014,1443.53,1438.6,1445.83,1445.99,1437.65,545665575
26/10/2014,1445.83,1452.81,1445.64,1453.88,1445.2,544887249
27/10/2014,1445.64,1448.02,1442.34,1448.68,1437.75,544659662
28/10/2014,1442.34,1442.38,1443.52,1446.73,1441.46,546060926
29/10/2014,1443.52,1446.18,1434.03,1446.7,1431.98,543725451
30/10/2014,1434.03,1424.24,1424.37,1432.42,1411.99,546685804
02/11/2014,1424.37,1437.07,1437.64,1440.09,1433.81,552199324
03/11/2014,1437.64,1437.28,1440.75,1441.44,1434.94,556688842
04/11/2014,1440.75,1440.49,1441.36,1443.2,1437.83,556681126
05/11/2014,1441.36,1442.83,1450.95,1452.91,1441.28,561129059
06/11/2014,1450.95,1447.63,1451.11,1455.39,1447.07,560569949
09/11/2014,1451.11,1450.36,1450.35,1451.93,1447.08,559823230
10/11/2014,1450.35,1450.62,1451.58,1455.08,1448.31,561069287
11/11/2014,1451.58,1454.23,1444.68,1454.63,1442.43,561295279
12/11/2014,1444.68,1445.57,1444.95,1447.47,1439.19,560893042
13/11/2014,1444.95,1447.72,1445.78,1448.44,1441.15,562171245
16/11/2014,1445.78,1444.56,1446.23,1447.12,1442.8,556840363
17/11/2014,1446.23,1442.24,1447.35,1447.35,1439.18,560488288
18/11/2014,1447.35,1446.08,1450.43,1450.43,1443.03,562428480
19/11/2014,1450.43,1450.89,1451.74,1458.77,1449.39,562945008
20/11/2014,1451.74,1455.6,1453.26,1456.73,1448.05,562283407
23/11/2014,1453.26,1454.4,1445.87,1454.59,1444.52,560974976
24/11/2014,1445.87,1447.92,1444.44,1452.7,1442.31,558378654
25/11/2014,1444.44,1445.83,1446.89,1447.01,1439.22,557154199
26/11/2014,1446.89,1451.94,1470.36,1470.36,1450.12,565396736
27/11/2014,1470.36,1472.12,1477.59,1478.15,1468.32,568593128
30/11/2014,1477.59,1477.91,1474.6,1477.91,1472.01,568798057
01/12/2014,1474.6,1472.36,1475.03,1475.8,1470.78,569105263
02/12/2014,1475.03,1471.82,1474.73,1474.73,1467.7,573739538
03/12/2014,1474.73,1475.78,1478.84,1479.8,1474.05,577618794
04/12/2014,1478.84,1483.34,1485.23,1490.32,1480.6,579621296
07/12/2014,1485.23,1491.94,1493.85,1497.59,1490.95,581531569
08/12/2014,1493.85,1495.01,1492.01,1495.77,1487.92,579200854
09/12/2014,1492.01,1488.14,1479.06,1488.65,1475.3,572460758
10/12/2014,1479.06,1483.69,1481.05,1485.55,1478.56,573183886
11/12/2014,1481.05,1477.56,1487.81,1487.81,1474.3,575346303
14/12/2014,1487.81,1476.46,1476.83,1480.44,1471.41,568441501
15/12/2014,1476.83,1479.39,1478.39,1487.43,1474.95,570913467
16/12/2014,1478.39,1474.73,1463.51,1478.35,1453.36,569683414
17/12/2014,1463.51,1464.1,1468.2,1468.2,1459.44,568662169
18/12/2014,1468.2,1476.15,1481.88,1482.34,1473.49,579311645
21/12/2014,1481.88,1489.86,1487.53,1494.39,1486.51,588555589
22/12/2014,1487.53,1488.5,1481.14,1490.01,1478.2,582155488
23/12/2014,1481.14,1483.66,1467.76,1485.78,1466.13,577397194
24/12/2014,1467.76,1466.96,1460.03,1472.56,1455.67,576307036
25/12/2014,1460.03,1460.73,1464.59,1466.64,1460.73,576128163
28/12/2014,1464.59,1468.12,1462.67,1469.53,1460.07,577052028
29/12/2014,1462.67,1463.36,1456.83,1463.7,1451.5,574855159
30/12/2014,1456.83,1454.4,1452.42,1456.73,1449.33,570273984
31/12/2014,1452.42,1456.58,1464.99,1465.55,1453.53,574087733
01/01/2015,1464.99,1460.12,1461.97,1462.91,1457,573653392
04/01/2015,1461.97,1458.96,1459.97,1462.66,1458.32,572631118
05/01/2015,1459.97,1460.02,1457.47,1463.65,1455.66,571102816
06/01/2015,1457.47,1450.98,1458.66,1459.42,1449.94,568876500
07/01/2015,1458.66,1456.93,1462.16,1465.33,1453.56,575350832
08/01/2015,1462.16,1463.98,1469.58,1471.05,1463.98,582158391
11/01/2015,1469.58,1466.98,1465.79,1469.48,1463.41,576687288
12/01/2015,1465.79,1466.22,1463.03,1469.66,1459.07,577234556
13/01/2015,1463.03,1463.5,1474.83,1474.9,1461.21,582191728
14/01/2015,1474.83,1467.63,1465.44,1473.42,1462.5,573549435
15/01/2015,1465.44,1472.03,1463.33,1472.03,1457.78,574857753
18/01/2015,1463.33,1467.07,1466.94,1469.21,1464.39,577265541
19/01/2015,1466.94,1463.93,1458.75,1464.04,1455.55,574308851
20/01/2015,1458.75,1460.7,1459.74,1462.69,1455.96,578795715
21/01/2015,1459.74,1458.53,1458.76,1460.45,1452.01,577133447
22/01/2015,1458.76,1461.93,1455.66,1462.71,1452.57,576156168
25/01/2015,1455.66,1459.94,1459.56,1462.59,1457.47,582030562
26/01/2015,1459.56,1456.26,1460.44,1465.68,1455.45,582227418
27/01/2015,1460.44,1462.38,1455.25,1464.57,1452.08,577547795
28/01/2015,1455.25,1460.41,1453.17,1461.05,1446.54,576803949
29/01/2015,1453.17,1446.22,1447.85,1451.36,1445.52,568012896
01/02/2015,1447.85,1447.16,1446.43,1450.46,1445.23,566914230
02/02/2015,1446.43,1447.04,1446.41,1449.32,1443.69,567060462
03/02/2015,1446.41,1450.25,1455.27,1457.39,1449.44,568302189
04/02/2015,1455.27,1457.09,1457.18,1459.66,1454.79,568306447
05/02/2015,1457.18,1457.82,1461.33,1467.02,1456.51,570991019
08/02/2015,1461.33,1460.79,1461.98,1463.11,1459.55,572698856
09/02/2015,1461.98,1460.33,1458.1,1461.23,1456.64,567862203
10/02/2015,1458.1,1459.54,1462.15,1463.89,1457.5,566919128
11/02/2015,1462.15,1462.53,1457.47,1463.25,1456.01,567205148
12/02/2015,1457.47,1452.4,1452.46,1459.1,1452.4,572518093
15/02/2015,1452.46,1458.12,1460.04,1460.49,1455.95,573530731
16/02/2015,1460.04,1460.04,1472.98,1474.56,1458.43,574950908
17/02/2015,1472.98,1470.09,1474.95,1479.13,1467.1,575792344
18/02/2015,1474.95,1480.29,1483.67,1485.12,1478.87,575001278
19/02/2015,1483.67,1485.08,1485.78,1490.4,1480.94,574846212
22/02/2015,1485.78,1494.58,1495.54,1499.64,1493.05,577589660
23/02/2015,1495.54,1497.08,1503.34,1506.42,1492.15,583338734
24/02/2015,1503.34,1506.7,1501.15,1508.59,1499.88,585739948
25/02/2015,1501.15,1501.69,1508.5,1509.81,1498.77,584981992
26/02/2015,1508.5,1514.98,1517.94,1521.32,1511.56,589424486
01/03/2015,1517.94,1521.77,1535.17,1535.35,1520.9,598434364
02/03/2015,1535.17,1537.98,1535.6,1539.11,1529.39,598199613
03/03/2015,1535.6,1539.38,1526.59,1540.08,1524.51,593664474
04/03/2015,1526.59,1533.06,1529.78,1534.01,1527.22,595118846
08/03/2015,1529.78,1528.85,1537.69,1537.86,1526.99,601035450
09/03/2015,1537.69,1538.3,1550.33,1550.68,1533.36,602005379
10/03/2015,1550.33,1552.31,1546.27,1556.7,1541.94,601846294
11/03/2015,1546.27,1546.98,1561.81,1564.72,1544.12,610742476
12/03/2015,1561.81,1562.08,1565.75,1569.37,1557.95,618416225
15/03/2015,1565.75,1572.48,1553.74,1573.22,1548.32,616575705
16/03/2015,1553.74,1558.67,1563.2,1563.57,1550.57,620288078
18/03/2015,1563.2,1562.91,1578.9,1582.03,1562.31,628074269
19/03/2015,1578.9,1578.6,1601.2,1618.8,1576.22,635152430
22/03/2015,1601.2,1610.59,1622.59,1635.82,1610.59,643665644
23/03/2015,1622.59,1623.19,1620.35,1623.21,1599.96,640557958
24/03/2015,1620.35,1615.96,1608.61,1627.56,1605.18,633655747
25/03/2015,1608.61,1605.08,1611.44,1617.47,1590.97,635002833
26/03/2015,1611.44,1592.36,1594.18,1599.05,1588.58,630541674
29/03/2015,1594.18,1601.47,1613.38,1613.38,1599.5,636132364
30/03/2015,1613.38,1622.11,1619.94,1631.72,1619.09,637099049
31/03/2015,1619.94,1621.17,1625.77,1625.9,1614.05,640231925
01/04/2015,1625.77,1621.31,1630.83,1636.5,1620.12,637214187
02/04/2015,1630.83,1633.85,1640.87,1643.23,1633.79,643826852
05/04/2015,1640.87,1637.38,1642.15,1642.46,1637.01,644457793
06/04/2015,1642.15,1642.87,1643.93,1645.38,1638.45,645331352
07/04/2015,1643.93,1652.32,1660.75,1660.9,1651.48,656893061
08/04/2015,1660.75,1655.1,1650.84,1658.45,1647.83,651671396
12/04/2015,1650.84,1685.23,1680.96,1687.41,1680.96,677428838
13/04/2015,1680.96,1677.96,1689.34,1689.34,1673.62,681712769
14/04/2015,1689.34,1686.65,1678.82,1693.94,1678.38,675470337
15/04/2015,1678.82,1682.47,1686.6,1689.43,1679.79,679366209
16/04/2015,1686.6,1690.36,1686.31,1690.81,1677.71,677565185
19/04/2015,1686.31,1672.6,1667.8,1675.7,1664.06,660321257
20/04/2015,1667.8,1671.11,1679.46,1682.31,1669.05,663927378
21/04/2015,1679.46,1675.18,1683.35,1689.83,1675.18,669294070
26/04/2015,1683.35,1688.38,1687.85,1689.87,1683.99,666281564
27/04/2015,1687.85,1688.77,1684.46,1691.34,1682.97,659657108
28/04/2015,1684.46,1677.45,1659.99,1678,1657.61,642151588
29/04/2015,1659.99,1664.73,1648.56,1665.16,1645.22,641354936
30/04/2015,1648.56,1640.81,1644.85,1652.93,1640.17,638427828
03/05/2015,1644.85,1651.76,1634.32,1654.17,1633.18,642079116
04/05/2015,1634.32,1634.95,1643.91,1647.73,1631.96,644188348
05/05/2015,1643.91,1642.88,1630.75,1647.23,1627.68,638378064
06/05/2015,1630.75,1632.04,1622.31,1633.94,1621.39,635777614
07/05/2015,1622.31,1621.94,1632.78,1633.61,1613.91,634187577
10/05/2015,1632.78,1644.64,1650.75,1650.75,1643.53,641926001
11/05/2015,1650.75,1653.8,1649.31,1654.23,1644.09,642769941
12/05/2015,1649.31,1641.58,1638.83,1644.39,1636.57,639265191
13/05/2015,1638.83,1645.79,1659.22,1659.54,1643,640962611
14/05/2015,1659.22,1660.46,1658.69,1664.98,1655.62,640903830
17/05/2015,1658.69,1662.86,1664.21,1665.1,1659.68,638947794
18/05/2015,1664.21,1666.27,1683.05,1684.42,1665.24,646086739
19/05/2015,1683.05,1692,1708.43,1710.96,1691.66,656194698
20/05/2015,1708.43,1713.18,1705.94,1718.88,1705.64,654499747
21/05/2015,1705.94,1704.9,1715.58,1716.91,1700.25,660843047
25/05/2015,1715.58,1715.41,1707.74,1718.65,1706.57,657707678
26/05/2015,1707.74,1709.71,1690.72,1711.06,1690.72,651549040
27/05/2015,1690.72,1688.63,1686.78,1693.28,1679.56,648684166
28/05/2015,1686.78,1683.61,1677.03,1687.88,1674.4,645768953
31/05/2015,1677.03,1669.41,1688.15,1688.15,1666.03,645113300
01/06/2015,1688.15,1692.79,1694.25,1700.25,1689.11,648916463
02/06/2015,1694.25,1697.22,1693,1699.65,1688.41,645863773
03/06/2015,1693,1699.12,1704.92,1707.72,1693.88,649138050
04/06/2015,1704.92,1696.22,1696.74,1701.17,1688.74,650907301
07/06/2015,1696.74,1683.22,1703.32,1703.32,1682.44,651185541
08/06/2015,1703.32,1704.79,1707.38,1712.04,1701.04,649025658
09/06/2015,1707.38,1703.22,1691.56,1707.2,1687.81,642030233
10/06/2015,1691.56,1690.06,1686.02,1696.61,1683.51,641000680
11/06/2015,1686.02,1690.76,1697.13,1698.13,1690.35,644426747
14/06/2015,1697.13,1692.66,1691.66,1696.52,1688.04,637117329
15/06/2015,1691.66,1684.06,1674.05,1686.42,1669.89,629650960
16/06/2015,1674.05,1673.93,1688.05,1689.96,1670.63,632189060
17/06/2015,1688.05,1696.28,1688.12,1696.28,1685.12,633276204
18/06/2015,1688.12,1681.44,1684.9,1688.57,1672.6,628240109
21/06/2015,1684.9,1683.27,1703.52,1703.52,1682.29,634257086
22/06/2015,1703.52,1713.03,1697.13,1717.79,1695.34,628165506
23/06/2015,1697.13,1698.93,1689.19,1704.04,1686.76,625913743
24/06/2015,1689.19,1689.08,1682.32,1691.03,1676.3,621742866
25/06/2015,1682.32,1669.54,1671.33,1681.02,1668.81,620856849
28/06/2015,1671.33,1653.64,1641.52,1654.51,1640.54,612117670
29/06/2015,1641.52,1637.76,1641.43,1653.43,1634.41,612271679
30/06/2015,1641.43,1641.13,1648.8,1656.82,1636.63,613385667
01/07/2015,1648.8,1655.52,1673.69,1676.01,1655.46,625200372
02/07/2015,1673.69,1668.34,1663.9,1673.42,1662.16,623202598
05/07/2015,1663.9,1663.15,1653.21,1664.17,1651.54,619944806
06/07/2015,1653.21,1644.6,1658.64,1667.21,1644.5,620979119
07/07/2015,1658.64,1663.91,1655.69,1669,1655.69,621997585
08/07/2015,1655.69,1645.95,1641.05,1655.31,1638.89,617302980
09/07/2015,1641.05,1649.27,1658.06,1658.58,1648.09,622438963
12/07/2015,1658.06,1660.04,1661.26,1662.99,1654.36,621525150
13/07/2015,1661.26,1666.37,1680.99,1684.08,1666.37,628319753
14/07/2015,1680.99,1681.25,1681.41,1682.86,1674.12,634653212
15/07/2015,1681.41,1684.67,1685.41,1690.49,1682.29,635010222
16/07/2015,1685.41,1688.68,1694.07,1695.71,1687.2,638250871
19/07/2015,1694.07,1700.4,1705.93,1707.61,1698.18,643091348
20/07/2015,1705.93,1705.88,1712.37,1718.03,1703.09,644205074
21/07/2015,1712.37,1715.35,1710.9,1718.15,1708.69,641536988
22/07/2015,1710.9,1706.23,1701.19,1708.41,1695.47,641853462
23/07/2015,1701.19,1704.11,1702.05,1706.98,1697.19,641189989
27/07/2015,1702.05,1698.19,1697.92,1704.6,1683.35,657819904
28/07/2015,1697.92,1706.63,1710.32,1717.71,1703.3,664133516
29/07/2015,1710.32,1719.4,1717.72,1724.17,1715.72,669577556
30/07/2015,1717.72,1728.89,1712.61,1728.89,1707.11,664570967
02/08/2015,1712.61,1712.21,1714.59,1716.39,1711.57,660439314
03/08/2015,1714.59,1715.61,1718.07,1720.54,1711.87,660003900
04/08/2015,1718.07,1719.02,1711.92,1720.34,1706.73,663409363
05/08/2015,1711.92,1714.15,1723.56,1725.04,1712.13,669577629
06/08/2015,1723.56,1722.25,1716.65,1724.85,1715.66,665548901
09/08/2015,1716.65,1708.6,1712.53,1714.23,1707.32,665174507
10/08/2015,1712.53,1718.44,1722.8,1723.6,1714.11,669440078
11/08/2015,1722.8,1719.71,1711.9,1720.99,1708.92,664600190
12/08/2015,1711.9,1703.56,1700.38,1706.73,1697.24,659877969
13/08/2015,1700.38,1715.37,1711.66,1716.05,1708.78,664129556
16/08/2015,1711.66,1714.88,1719.09,1720.71,1714.44,663352067
17/08/2015,1719.09,1721.43,1717,1722.93,1712.38,665949928
18/08/2015,1717,1720.34,1720.28,1720.94,1715.32,668858907
19/08/2015,1720.28,1717.2,1708.71,1719.19,1708.71,666716218
20/08/2015,1708.71,1707.36,1695.11,1708.46,1695.11,664260682
23/08/2015,1695.11,1653.98,1625.97,1654.98,1619.17,639077892
24/08/2015,1625.97,1565.78,1568.68,1594.49,1545.73,612292297
25/08/2015,1568.68,1574.46,1609.16,1622.74,1574.46,627591014
26/08/2015,1609.16,1601.82,1591.19,1609.19,1583.6,623155457
27/08/2015,1591.19,1604.33,1596.56,1616.17,1591.11,627419886
30/08/2015,1596.56,1614.9,1605.09,1616.87,1602.68,631101367
31/08/2015,1605.09,1582.58,1578.48,1588.87,1572.54,623375468
01/09/2015,1578.48,1561.52,1563.06,1564.71,1547.01,612415116
02/09/2015,1563.06,1577.83,1592.33,1594.89,1574.28,620921549
03/09/2015,1592.33,1605.72,1606.26,1608.69,1597.64,631111125
06/09/2015,1606.26,1585.17,1608.49,1608.49,1584.51,624012235
07/09/2015,1608.49,1614.99,1602.53,1616.46,1600.81,621647213
08/09/2015,1602.53,1607.37,1608.04,1622.23,1606.34,622455980
09/09/2015,1608.04,1626.49,1598.16,1627.31,1598.16,619042973
10/09/2015,1598.16,1588.7,1593.67,1598.72,1572.76,610977227
16/09/2015,1593.67,1606.7,1595.26,1607.43,1592.41,620209067
17/09/2015,1595.26,1599.69,1594.83,1599.83,1585.43,620733008
20/09/2015,1594.83,1582.9,1570.92,1592.59,1569.85,611038133
21/09/2015,1570.92,1573.62,1579.34,1583.66,1568.96,615475987
24/09/2015,1579.34,1543.27,1524.08,1555.18,1524.08,590380652
29/09/2015,1524.08,1469.55,1490.08,1495.61,1468.93,567760765
30/09/2015,1490.08,1495.52,1490.98,1500.81,1478.19,567737073
01/10/2015,1490.98,1492.99,1488.54,1501.66,1487.95,569347075
06/10/2015,1488.54,1505.33,1513.47,1520.44,1500.27,574229143
07/10/2015,1513.47,1517.06,1534.86,1534.86,1512.81,572572632
08/10/2015,1534.86,1532.74,1519.72,1532.74,1517.94,572704012
11/10/2015,1519.72,1522.16,1517.26,1523.22,1511.23,572941351
12/10/2015,1517.26,1525.77,1514.35,1530.75,1514.35,570596631
13/10/2015,1514.35,1513.77,1497.2,1513.94,1484.8,571854287
14/10/2015,1497.2,1493.3,1510.37,1513.85,1488.28,566789510
15/10/2015,1510.37,1521.46,1527.07,1528.57,1514.56,576646370
18/10/2015,1527.07,1542.18,1544.67,1548.38,1540.64,587386513
19/10/2015,1544.67,1540.37,1539.08,1547.46,1532.85,586984180
20/10/2015,1539.08,1541.68,1540.8,1546.45,1538.12,583752965
21/10/2015,1540.8,1541.2,1547.47,1553.85,1538.67,574083829
22/10/2015,1547.47,1542.58,1545.29,1548.78,1540.92,572063265
25/10/2015,1545.29,1573.68,1580.33,1584.46,1570.9,590999350
26/10/2015,1580.33,1582.19,1575.17,1584.72,1575.12,587404529
27/10/2015,1575.17,1571.93,1564.49,1575.65,1560.92,586700226
28/10/2015,1564.49,1567.75,1566.15,1568.08,1556.81,593615973
29/10/2015,1566.15,1573.74,1573.54,1576.65,1566.46,596818512
01/11/2015,1573.54,1568.65,1574.41,1576.42,1567.31,589076575
02/11/2015,1574.41,1571.84,1577.82,1578.58,1569.99,592515207
03/11/2015,1577.82,1584.79,1582.72,1586.06,1578.44,598960606
04/11/2015,1582.72,1587.17,1583,1589.24,1580.27,599354459
05/11/2015,1583,1584.83,1581.79,1588.75,1581.79,594963918
08/11/2015,1581.79,1587.75,1570.19,1590.15,1570.19,595120576
09/11/2015,1570.19,1570.84,1562.15,1574.91,1560.63,591322207
10/11/2015,1562.15,1567.11,1564.71,1567.59,1558.78,593243570
11/11/2015,1564.71,1568.48,1574.12,1577.16,1568.48,596678652
